branch_id,cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_score
155,8811,Hebron Savings Bank,57 Richardson Ave,Hebron,Maryland,21830,50034,Crisfield Branch,7/2/2007,37.98882698,-75.84620996,Wicomico,87.01877187,High
156,5885,The Farmers Bank of Willards,8700 Coastal Highway,Willards,Maryland,21874,34885,87Th Street O.C. Branch,10/2/2023,38.405094,-75.05948202,Wicomico,87.01877187,High
157,8811,Hebron Savings Bank,108 E Cedar Ln,Hebron,Maryland,21830,69144,Fruitland Branch,8/2/2005,38.32638001,-75.61362799,Wicomico,87.01877187,High
158,5885,The Farmers Bank of Willards,Tilghman Road,Willards,Maryland,21874,90631,Salisbury Branch,10/16/1987,38.387268,-75.601951,Wicomico,87.01877187,High
159,8811,Hebron Savings Bank,1310 Mount Hermon Rd,Hebron,Maryland,21830,67045,Mt Hermon Branch,11/10/2003,38.366315,-75.568128,Wicomico,87.01877187,High
160,5885,The Farmers Bank of Willards,1150 Parsons Rd,Willards,Maryland,21874,43149,Pemberton Branch,6/11/1994,38.367702,-75.61842697,Wicomico,87.01877187,High
161,8811,Hebron Savings Bank,30499 Mount Vernon Rd,Hebron,Maryland,21830,61904,Princess Anne Branch,5/21/2001,38.21377899,-75.69569998,Wicomico,87.01877187,High
162,5885,The Farmers Bank of Willards,102 Milford St,Willards,Maryland,21874,60022,Milford Street Branch,4/2/2004,38.33801602,-75.60044401,Wicomico,87.01877187,High
163,8811,Hebron Savings Bank,1008 W Main St,Hebron,Maryland,21830,37285,Quantico Square Branch,6/1/1998,38.36891402,-75.614867,Wicomico,87.01877187,High
164,5885,The Farmers Bank of Willards,12641 Ocean Gtwy,Willards,Maryland,21874,42513,West Ocean City Branch,5/14/2004,38.33898099,-75.10936901,Wicomico,87.01877187,High
165,8811,Hebron Savings Bank,6 Cedar St,Hebron,Maryland,21830,66571,Cambridge Branch,6/30/1986,38.56401698,-76.067903,Wicomico,87.01877187,High
166,8811,Hebron Savings Bank,100 Market & Race Streets,Hebron,Maryland,21830,26624,Vienna Branch,8/1/1906,38.433242,-75.885955,Wicomico,87.01877187,High
167,30680,First Shore Federal Savings and Loan Association,Rt 26 Atlantic Avenue,Salisbury,Maryland,21801,17855,Atlantic Avenue Branch,1/1/2003,38.539675,-75.114427,Wicomico,87.01877187,High
168,8811,Hebron Savings Bank,303 Main St,Hebron,Maryland,21830,26533,Sharptown Branch,11/6/1902,38.54186801,-75.72007598,Wicomico,87.01877187,High
169,8811,Hebron Savings Bank,2730 N Salisbury Blvd,Hebron,Maryland,21830,21257,North Salisbury Branch,3/7/2016,38.41853698,-75.56613504,Wicomico,87.01877187,High
170,8811,Hebron Savings Bank,2801 Ocean Gtwy,Hebron,Maryland,21830,60877,Cambridge Rt 50 Branch,12/17/2014,38.55397299,-76.050271,Wicomico,87.01877187,High
171,8811,Hebron Savings Bank,"543 Riverside Dr, Ste C",Hebron,Maryland,21830,22681,Riverside Branch,6/30/2011,38.36244463,-75.60623247,Wicomico,87.01877187,High
172,8811,Hebron Savings Bank,415 E Carroll St,Hebron,Maryland,21830,66898,Carroll Street Branch,4/2/1984,38.36267718,-75.59244814,Wicomico,87.01877187,High
173,30680,First Shore Federal Savings and Loan Association,220 S Washington St,Salisbury,Maryland,21801,6161,Millsboro Branch,4/2/2015,38.58791802,-75.293562,Wicomico,87.01877187,High
174,8811,Hebron Savings Bank,101 N Main St,Hebron,Maryland,21830,67693,Hebron Savings Bank,6/11/1910,38.41932027,-75.68879261,Wicomico,87.01877187,High
175,30680,First Shore Federal Savings and Loan Association,106 S Division St,Salisbury,Maryland,21801,40307,First Shore Federal Savings And Loan Association,12/18/1953,38.36513001,-75.60086604,Wicomico,87.01877187,High
176,30680,First Shore Federal Savings and Loan Association,1116 Mount Hermon Rd,Salisbury,Maryland,21801,117000,Corner Of Mt Hermon Branch,12/18/1953,38.367717,-75.57390104,Wicomico,87.01877187,High
177,30680,First Shore Federal Savings and Loan Association,1315 Market St,Salisbury,Maryland,21801,59354,1315 Market St Branch,12/18/1953,38.06597301,-75.55442602,Wicomico,87.01877187,High
178,30680,First Shore Federal Savings and Loan Association,310 Franklin Ave,Salisbury,Maryland,21801,20157,North Main Street Branch,6/30/1988,38.32997702,-75.21325197,Wicomico,87.01877187,High
179,5885,The Farmers Bank of Willards,7484 Market St,Willards,Maryland,21874,0,The Farmers Bank Of Willards,1/3/1925,38.39462798,-75.34933099,Wicomico,87.01877187,High
180,30680,First Shore Federal Savings and Loan Association,11029 Racetrack Rd,Salisbury,Maryland,21801,36602,Ocean Pines Branch,12/9/1996,38.376806,-75.16461304,Wicomico,87.01877187,High
181,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",100 20th St,Berlin,Maryland,21811,114144,Ocean City Branch,5/23/1960,38.34981602,-75.07725299,Worcester,86.70060452,High
182,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",9923 Golf Course Rd,Berlin,Maryland,21811,63245,West Ocean City Branch,2/1/1991,38.33569901,-75.10582497,Worcester,86.70060452,High
183,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",50 Atlantic Ave,Berlin,Maryland,21811,57682,Ocean View Delaware Branch,5/22/1998,38.54351698,-75.08854601,Worcester,86.70060452,High
184,5867,Bank of Ocean City,10005 Golf Course Rd,Ocean City,Maryland,21842,169655,Bank Of Ocean City,1/1/1916,38.33688199,-75.10554401,Worcester,86.70060452,High
185,5867,Bank of Ocean City,5900 Coastal Hwy,Ocean City,Maryland,21842,176827,59Th Street Branch,5/15/1972,38.38280401,-75.06674996,Worcester,86.70060452,High
186,5867,Bank of Ocean City,11001 Nicholas Ln,Ocean City,Maryland,21842,60453,Ocean Pines Branch,4/21/1997,38.374742,-75.162636,Worcester,86.70060452,High
187,5867,Bank of Ocean City,627 Williams St,Ocean City,Maryland,21842,71948,Williams Street Branch,3/7/2007,38.33386601,-75.21323696,Worcester,86.70060452,High
188,5867,Bank of Ocean City,904 Coastal Hwy,Ocean City,Maryland,21842,69275,Fenwick Island Branch,10/17/2016,38.45925099,-75.05248899,Worcester,86.70060452,High
189,5867,Bank of Ocean City,"38227 Dupont Boulevard, Mason Dixon Shopping Center",Ocean City,Maryland,21842,22208,Selbyville Branch Office,5/1/2023,38.45847752,-75.23324971,Worcester,86.70060452,High
190,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",11359 Samuel Bowen Blvd,Berlin,Maryland,21811,48409,Ocean Landing Branch Office,5/22/1975,38.34327587,-75.16376644,Worcester,86.70060452,High
191,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",25090 Shore Pkwy,Berlin,Maryland,21811,60230,Onley Virginia Branch Office,7/20/2020,37.69932799,-75.71857696,Worcester,86.70060452,High
192,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",108 W Market St,Berlin,Maryland,21811,57048,Snow Hill Branch,7/1/1926,38.17685398,-75.393929,Worcester,86.70060452,High
193,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",2140 Old Snow Hill Rd,Berlin,Maryland,21811,65486,Pocomoke City Branch,8/6/1946,38.07451798,-75.555386,Worcester,86.70060452,High
194,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",11103 Cathell Rd,Berlin,Maryland,21811,102681,Ocean Pines Branch,9/20/1982,38.37888299,-75.16641297,Worcester,86.70060452,High
195,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",24 N Main St,Berlin,Maryland,21811,112841,"Calvin B. Taylor Banking Company Of Berlin, Maryland",1890-01-01,38.32518299,-75.21952096,Worcester,86.70060452,High
196,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",14200 Coastal Hwy,Berlin,Maryland,21811,69290,North Ocean City-Fenwick Branch,5/17/1971,38.44762399,-75.05215003,Worcester,86.70060452,High
197,5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",4116 Main St,Berlin,Maryland,21811,34741,Chinocoteague Branch Office,4/20/2017,37.93434398,-75.37567196,Worcester,86.70060452,High
198,19101,Harford Bank,3891Jarrettsville Pike,Aberdeen,Maryland,21001,20957,Jarrettsville Branch Office,12/1/2021,39.61306099,-76.51585102,Harford,82.62806236,High
199,19101,Harford Bank,133 N Bridge St,Aberdeen,Maryland,21001,33075,Elkton Branch,4/30/2007,39.60828599,-75.83453699,Harford,82.62806236,High
200,19101,Harford Bank,1610 Conowingo Rd,Aberdeen,Maryland,21001,54961,Hickory Branch,3/23/2011,39.570251,-76.35484497,Harford,82.62806236,High
201,31083,Jarrettsville Federal Savings and Loan Association,3706 Norrisville Rd,Jarrettsville,Maryland,21084,138197,Jarrettsville Federal Savings And Loan Association,1876-01-01,39.60408799,-76.47904198,Harford,82.62806236,High
202,19101,Harford Bank,505 S Main St,Aberdeen,Maryland,21001,137629,Bel Air Branch,12/8/1980,39.53172799,-76.34382897,Harford,82.62806236,High
203,19101,Harford Bank,501 Riviera Dr,Aberdeen,Maryland,21001,67877,Joppatowne Branch,3/4/1974,39.407951,-76.34965598,Harford,82.62806236,High
204,19101,Harford Bank,960 Revolution St,Aberdeen,Maryland,21001,74640,Havre De Grace Branch,10/21/1985,39.54236399,-76.10040199,Harford,82.62806236,High
205,19101,Harford Bank,305 Augustine Herman Hwy,Aberdeen,Maryland,21001,17583,Southfield Branch,3/5/2020,39.589241,-75.82461499,Harford,82.62806236,High
206,19101,Harford Bank,"2905 Emmorton Rd, Spc 1",Aberdeen,Maryland,21001,33127,Box Hill Branch,8/19/1991,39.4786235,-76.31021452,Harford,82.62806236,High
207,19101,Harford Bank,8 W Bel Air Ave,Aberdeen,Maryland,21001,159270,Harford Bank,5/1/1964,39.50935401,-76.16448801,Harford,82.62806236,High
208,14017,Middletown Valley Bank,13418 Marsh Pike,Middletown,Maryland,21769,75343,Paramount Branch,1/22/2019,39.68310101,-77.69659597,Frederick,79.31912186,Relatively High
209,14017,Middletown Valley Bank,11337 Buchanan Trl E,Middletown,Maryland,21769,43115,Waynesboro Branch Office,5/12/2021,39.73851599,-77.53039499,Frederick,79.31912186,Relatively High
210,5873,Woodsboro Bank,40 West Patrick Street,Woodsboro,Maryland,21798,53719,Frederick Branch,10/25/1999,39.414163,-77.411457,Frederick,79.31912186,Relatively High
211,14017,Middletown Valley Bank,1101 Professional Ct,Middletown,Maryland,21769,390150,Eastern Boulevard,10/1/2015,39.63690398,-77.69565997,Frederick,79.31912186,Relatively High
212,5873,Woodsboro Bank,4-6 West Patrick Street,Woodsboro,Maryland,21798,65845,West Patrick Street Branch,9/3/1999,39.414132,-77.411001,Frederick,79.31912186,Relatively High
213,14017,Middletown Valley Bank,6721 Old National Pike,Middletown,Maryland,21769,66365,Boonsboro Branch,10/1/2007,39.49897801,-77.64612401,Frederick,79.31912186,Relatively High
214,14017,Middletown Valley Bank,3001 Ventrie Ct,Middletown,Maryland,21769,65429,Myersville Branch,3/1/1999,39.49293,-77.56780401,Frederick,79.31912186,Relatively High
215,14017,Middletown Valley Bank,3848 Jefferson Pike,Middletown,Maryland,21769,90782,Jefferson Branch,1/1/1916,39.36195799,-77.534899,Frederick,79.31912186,Relatively High
216,5873,Woodsboro Bank,5 N Main St,Woodsboro,Maryland,21798,121892,Woodsboro Bank,1899-05-01,39.535427,-77.31496398,Frederick,79.31912186,Relatively High
217,5873,Woodsboro Bank,143 Frederick Rd,Woodsboro,Maryland,21798,118697,Thurmont Branch,7/1/1993,39.61505701,-77.41859004,Frederick,79.31912186,Relatively High
218,5873,Woodsboro Bank,900 N East St,Woodsboro,Maryland,21798,57913,Monocacy Village Office,6/27/1997,39.42673199,-77.40260801,Frederick,79.31912186,Relatively High
219,14017,Middletown Valley Bank,803 E Main St,Middletown,Maryland,21769,199910,Middletown Valley Bank,1/4/1908,39.43823402,-77.52711196,Frederick,79.31912186,Relatively High
220,31121,Cecil Bank,127 North St,Elkton,Maryland,21921,81130,Cecil Bank,10/7/1959,39.60901601,-75.83057998,Cecil,78.30098632,Relatively High
221,31121,Cecil Bank,108 North East Plz,Elkton,Maryland,21921,44049,108 North East Plaza Branch,10/7/1959,39.61124999,-75.94985303,Cecil,78.30098632,Relatively High
222,31121,Cecil Bank,56 Rising Sun Town Ctr,Elkton,Maryland,21921,32763,Rising Sun Towne Centre Branch,5/5/2003,39.69734899,-76.05556199,Cecil,78.30098632,Relatively High
223,31121,Cecil Bank,4434 Telegraph Rd,Elkton,Maryland,21921,32809,Fair Hill Branch,1/11/2008,39.70295698,-75.86983,Cecil,78.30098632,Relatively High
224,4832,"Shore United Bank, National Association",589 Benfield Rd,Easton,Maryland,21601,49841,Severna Park Branch,10/3/2016,39.08236378,-76.58466087,Talbot,76.16926503,Relatively High
225,4832,"Shore United Bank, National Association",12905b Ocean Gtwy,Easton,Maryland,21601,38133,West Ocean City Branch,3/16/2020,38.33539923,-75.10177143,Talbot,76.16926503,Relatively High
226,4832,"Shore United Bank, National Association",200 Market Square Dr,Easton,Maryland,21601,317399,Prince Frederick Branch,5/1/2005,38.55697602,-76.59765202,Talbot,76.16926503,Relatively High
227,4832,"Shore United Bank, National Association",30165 Three Notch Rd,Easton,Maryland,21601,160156,Charlotte Hall Branch,8/1/2001,38.49661102,-76.77572204,Talbot,76.16926503,Relatively High
228,4832,"Shore United Bank, National Association",8010 Matthews Rd,Easton,Maryland,21601,52781,Bryans Road Branch,10/18/1996,38.630893,-77.06605004,Talbot,76.16926503,Relatively High
229,4832,"Shore United Bank, National Association",101 Drury Dr,Easton,Maryland,21601,290794,La Plata Branch,3/1/1992,38.54807699,-76.98450401,Talbot,76.16926503,Relatively High
230,4832,"Shore United Bank, National Association",9612 Reisterstown Rd,Easton,Maryland,21601,58397,Owings Mills,1/1/1910,39.40468901,-76.75961998,Talbot,76.16926503,Relatively High
231,4832,"Shore United Bank, National Association",22730 Three Notch Rd,Easton,Maryland,21601,94111,Lexington Park Branch,1/1/1950,38.29228402,-76.49445403,Talbot,76.16926503,Relatively High
232,4832,"Shore United Bank, National Association",25306 Lankford Hwy,Easton,Maryland,21601,8526,"Onley, Va Branch",9/12/2017,37.69650002,-75.72018897,Talbot,76.16926503,Relatively High
233,4832,"Shore United Bank, National Association",25395 Pt Lookout Road,Easton,Maryland,21601,327276,Leonardtown Branch,1/1/1950,38.302188,-76.650536,Talbot,76.16926503,Relatively High
234,4832,"Shore United Bank, National Association",202 Centennial Street,Easton,Maryland,21601,176295,Downtown Laplata Br,3/28/1990,38.527706,-76.978465,Talbot,76.16926503,Relatively High
235,4832,"Shore United Bank, National Association",3083 Solomons Island Rd,Easton,Maryland,21601,120669,Edgewater Branch,6/30/2006,38.94014998,-76.56351798,Talbot,76.16926503,Relatively High
236,4832,"Shore United Bank, National Association",22151 Wes St,Easton,Maryland,21601,45044,Tuckahoe Branch,1/23/1939,38.92141899,-75.93648499,Talbot,76.16926503,Relatively High
237,4832,"Shore United Bank, National Association",200 Westgate Circle,Easton,Maryland,21601,328792,Westgate Branch,10/31/2021,38.97607302,-76.50579098,Talbot,76.16926503,Relatively High
238,4832,"Shore United Bank, National Association",3409 Coastal Hwy,Easton,Maryland,21601,18344,South Ocean City Branch,6/16/2022,38.363389,-75.07288703,Talbot,76.16926503,Relatively High
239,4832,"Shore United Bank, National Association",2151 Defense Hwy,Easton,Maryland,21601,42331,Crofton Branch,9/9/2019,38.99161701,-76.69763698,Talbot,76.16926503,Relatively High
240,4832,"Shore United Bank, National Association",5401 Southern Maryland Blvd,Easton,Maryland,21601,41332,Lothian Branch,6/25/2018,38.81147599,-76.701005,Talbot,76.16926503,Relatively High
241,4832,"Shore United Bank, National Association",19358 Miller Rd,Easton,Maryland,21601,12391,Shore United Bank Branch,12/5/2022,38.723565,-75.12490403,Talbot,76.16926503,Relatively High
242,4832,"Shore United Bank, National Association",413 Crain Hwy S,Easton,Maryland,21601,106936,Glen Burnie Branch,6/30/1987,39.158848,-76.62806802,Talbot,76.16926503,Relatively High
243,4832,"Shore United Bank, National Association",1917 West St,Easton,Maryland,21601,114116,Annapolis - West Street Branch,2/26/2007,38.97996201,-76.52611701,Talbot,76.16926503,Relatively High
244,4832,"Shore United Bank, National Association",11725 Rousby Hall Rd,Easton,Maryland,21601,62988,Lusby Branch,1/23/2008,38.37354498,-76.44370798,Talbot,76.16926503,Relatively High
245,4832,"Shore United Bank, National Association",425 William St,Easton,Maryland,21601,92123,Fredericksburg Branch,4/8/2016,38.302872,-77.46265203,Talbot,76.16926503,Relatively High
246,4832,"Shore United Bank, National Association",850 S 5th Ave,Easton,Maryland,21601,100850,Denton Branch,4/2/2001,38.87124998,-75.82649899,Talbot,76.16926503,Relatively High
247,4832,"Shore United Bank, National Association",10321 Southern Maryland Blvd,Easton,Maryland,21601,159809,Dunkirk Branch,1/1/1903,38.719531,-76.65945498,Talbot,76.16926503,Relatively High
248,4832,"Shore United Bank, National Association",18 E Dover St,Easton,Maryland,21601,453411,"Shore United Bank, National Association",1876-06-01,38.774208,-76.07563698,Talbot,76.16926503,Relatively High
249,4832,"Shore United Bank, National Association",408 Thompson Creek Rd,Easton,Maryland,21601,119158,Kent Island Branch,8/16/1976,38.975049,-76.31110803,Talbot,76.16926503,Relatively High
250,4832,"Shore United Bank, National Association",698a N Dupont Blvd,Easton,Maryland,21601,55241,Milford Delaware Branch,9/22/1993,38.92040943,-75.43851614,Talbot,76.16926503,Relatively High
251,4832,"Shore United Bank, National Association",4580 S Dupont Hwy,Easton,Maryland,21601,50188,Camden Office Branch,3/26/2007,39.09755198,-75.54552997,Talbot,76.16926503,Relatively High
252,4832,"Shore United Bank, National Association",800 S Governors Ave,Easton,Maryland,21601,105377,Governors Avenue Branch,1/21/2015,39.14834699,-75.52554802,Talbot,76.16926503,Relatively High
253,4832,"Shore United Bank, National Association",109 N Commerce St,Easton,Maryland,21601,189396,Commerce Street Branch,7/1/2016,39.04454801,-76.06536002,Talbot,76.16926503,Relatively High
254,4832,"Shore United Bank, National Association",210 Marlboro Ave,Easton,Maryland,21601,280670,Tred Avon Square Branch,9/20/1976,38.77973599,-76.08247704,Talbot,76.16926503,Relatively High
255,4832,"Shore United Bank, National Association",1013 S Talbot St,Easton,Maryland,21601,138166,St. Michaels Branch,8/1/1986,38.77468698,-76.21242101,Talbot,76.16926503,Relatively High
256,4832,"Shore United Bank, National Association",8275 Elliott Rd,Easton,Maryland,21601,140321,Elliott Road Branch,10/12/1994,38.776258,-76.05601998,Talbot,76.16926503,Relatively High
257,4832,"Shore United Bank, National Association",424 Dorchester Ave,Easton,Maryland,21601,46881,Sunburst Highway Branch,11/1/2004,38.56166502,-76.06708099,Talbot,76.16926503,Relatively High
258,4832,"Shore United Bank, National Association",2609 Centreville Rd,Easton,Maryland,21601,67985,Rt 213 Branch,10/5/1978,39.03690799,-76.07373102,Talbot,76.16926503,Relatively High
259,4832,"Shore United Bank, National Association",1101 Maiden Choice Ln,Easton,Maryland,21601,140591,Arbutus,1/1/1923,39.26146601,-76.69437198,Talbot,76.16926503,Relatively High
260,4832,"Shore United Bank, National Association",120 W Main St,Easton,Maryland,21601,87011,Felton Branch,7/9/1917,39.00837101,-75.57759704,Talbot,76.16926503,Relatively High
261,4832,"Shore United Bank, National Association",6050 Marshalee Dr,Easton,Maryland,21601,62645,Elkridge,4/3/2000,39.20932801,-76.77766798,Talbot,76.16926503,Relatively High
262,4832,"Shore United Bank, National Association",899 Washington Ave,Easton,Maryland,21601,100624,Washington Square Branch,6/26/2006,39.23133101,-76.07061497,Talbot,76.16926503,Relatively High
263,4832,"Shore United Bank, National Association",300 Castle Marina Rd,Easton,Maryland,21601,94455,Chester Branch,2/3/2003,38.979104,-76.28883497,Talbot,76.16926503,Relatively High
